id,question,choice_0,choice_1,choice_2,choice_3,choice_4,label,human_expl_open-ended,nle,max_shap_value
bffd664de2ace8628807453fdcd9072c,"They were worried about the fruit staying fresh in the heat, so they put it in the what?",san francisco,refrigerator,gay bar,container,plate,1,Containers don't always keep things fresh because it's not refrigerated,The fruit was placed in the refrigerator to keep it fresh.,0.38389426576759433
2d51812a57bfefe3e057f355f16fb317,Where might a student grow a ficus?,flowerpot,farm,plant kingdom,science class,arboretum,3,A ficus is a plant that could be grown and studied in a science class.,"A student might grow a ficus in a science class. This plant requires a lot of light and space, so it would be best to find a sunny spot in the classroom and plant it in soil.",0.10851951705990359
a10e96eae84aaf986ef400356c13cd0e,Where are you likely to see stars out the window?,space shuttle,building,on the lawn,friend's house,wall,0,Because you will be closer to the stars.,"You are likely to see stars out the window when you are in space shuttle mode.  The shuttle takes you to a high altitude, where the air is thin and the stars can be seen through the window.  From the shuttle, you can also observe the Earth's night sky and its stars.",0.29016267228871584
b42222e0233cb78e0df4dcaa433c57b3,John and James loved making friends.  It gave them what?,good feeling,conflict,happiness,having friends,problems,0,making friends makes a good feeling,"Making friends can give people feelings of happiness, but it can also lead to problems.",0.23058910726103932
80c6306161713d6dfa17e867c5a45f49,What becomes wet and dangerous when it rains?,seattle,forest,street,air,cars,2,Air doesn't really become wet and Seattle is always dangerous,"Rain falls to the ground in a liquid form, and can then be absorbed into the soil. This can cause water to become contaminated and make the ground become wet and dangerous. ",0.05286865841480903
3b2cc7c04c037db6d2def6a2223aae75,"He had been away from his hometown for years, upon returning he said he would love to what?",meet friend,forgive,make friends,buy presents for others,love,0,after a long trip away you would likely want to meet up with old friends and talk,"He had been away from his hometown for years, and upon his return he was eager to meet his friends.",0.14070129263564013
d9c459563c2892d255abac590ae73789,"The cubicles felt like their own little rooms, you could hardly even see over the what?",square shape,doors and windows,apartment,border,high walls,4,You can't see over a shape or over doors and windows,"The cubicles have a square shape, which means they are arranged in a grid pattern and have walls that are close to each other. The doors and windows are in the form of thin slits and the apartment has no walls.",0.05328563551302068
6965341cc8fb734a8e7301800c301bd8,Given people's opinion of congress what place might they give the mascot of a weasel to?,state,washington dc,henhouse,public office,out of doors,1,"Most people's opinion of Congress is terrible, so a weasel would be a good mascot.","The Washington D.C. area is known for its rich culture and history, and the weasel is a common mascot in the area.  Therefore, people may give the weasel a place of honor in the city.    ",0.4100006325170398
d974dbdc3d0cdcc83563c33ed08d58fb,"Johnny's behavior was a bigger problem.  Even if the original incident wasn't intentional, his actions afterward are completely what?",accidental,detestable,effusive,enabled,shocking,1,"detestableJohnny's behavior was a bigger problem. Even if the original incident wasn't intentional,his actions afterward are completely what?","Johnny's subsequent actions were completely unacceptable and should be discouraged. Even if the original incident was not intentional, his behavior afterward was still unacceptable.  It is better to avoid such actions in the future.",0.02861520039732568
545e9ec74f417e2aafdb6b42e0bbb80b,Where is a common gathering place for adults often the football field?,college campus,high school,sports,oklahoma,school campus,0,"college campusf a lantern is not for sale,where is it likely to be?","A common gathering place for adults is usually a college campus, as it is a place where people can learn, work, and socialize.  It is also a great place to meet people and form relationships.",0.2529456566553563
307b1a0871ad10a0fb027af51377b5ed,What can cause failure even with reduced goals?,illusion,die in a fiery car crash,hold back,amount to nothing,lower expectations,2,"Failure is the state or condition of not meeting a desirable or intended objective, and may be viewed as the opposite of success. Product failure ranges from failure to sell the product to fracture of the product, in the worst cases leading to personal injury, the province of forensic engineering.","Achieving a goal can often involve overcoming obstacles or challenges that may arise, such as financial insecurity, lack of support, or physical limitations. If a person is willing to accept these challenges and strives for success, they may still achieve their goal despite the difficulties.",0.08979215531144291
ef2f36894b9d892e5cebe226a481fd03,"The person got called down as a contestant, he ran down the aisle very what?",successful in life,agitated,excited,eat every day,compliments,2,He is happy to be selected.,"The person was excited to be called down as a contestant and hoped that they would do well.  They were also anxious, however, about the possibility of failure.    ",0.09497793184709735
bda8a377b8fbd98c85ed8df2c900dd58,What can large amounts of water do over long periods of time?,room temperature,thin blood,make parks,take several forms,move mountains,4,large amounts of water is one way that mountains get moved,"Large amounts of water can take the form of rivers, lakes, ponds, and streams. This water is then evaporated by the sun and forms clouds. The clouds then release the water in the form of precipitation, which can fall as rain, snow, or hail. The water then begins its cycle again.",0.041159053216688335
bb287735e5c9138dff9e9c413e6e0c4c,What does someone do to win while competing?,sweat,perform better,tension,winning or losing,win,1,Competition encourages people to perform better due to incentives for prizes or rewards.  Tension and sweating can be done without competing.,"Winning while competing requires a combination of skill, determination, and hard work. Some strategies include improving one's skills, developing a strong presence on social media, setting achievable goals, and working hard to stay focused and motivated.",0.3639562258031219
f35128ce82c006de5f73efdd0f9cca06,Where is a fox likely to be caught?,tennessee,inside joke,grassy field,the forrest,england,2,is the option closest to the question,A fox is likely to be caught in a grassy field because that is where their food and shelter is likely to be found. ,0.07916144141927361
0b903d9c033caf13c71e29684b7758cb,"The man reduced the town to rubble out of hate, what was his goal?",wage war,play nice,fight enemy,stab to death,destroy enemy,4,the man reduced destroy enemy and man growth their level,"The man's goal was to destroy the town because it was filled with enemies.  He was motivated by a deep-seated hatred and felt that the town should be wiped out to ensure the safety of everyone.  His actions resulted in a massive loss of life and property, and the destruction of the town was an extreme measure that was not justified.  It was done out of hate and fear, and it caused immense suffering and destruction.  The man should be held accountable for his actions, and the town should be rebuilt.",0.1358696804381907
746d4507203ad0b6374ad03686b544cc,"He sat down at the table to play poker, to join the hand he had to what?",losing money,drink,bet money,concentrate,ante up,4,It's one of the rules of poker of paying a ante before playing. Losing money is only one of the possible outcomes and drinking is only tangentially related,He had to ante up his own money in order to participate in the game.,0.09250959136443271
21aba2fea8009f549362dd1eb70d634d,What might someone not caught killing someone have?,a conviction,going to jail,guilty conscience,retribution,criminal trial,2,"When someone is not caught in an act or lie, they often carry a guilty conscience.","Someone who is not caught killing someone may have a guilty conscience, which could lead to them feeling remorseful and paying for their mistakes.",0.1462786040501669
b92f52caa4067d0e64f163a5fa280a9a,"The lizard frightened the hiker, it's movements made what rustle?",garden,trees,books,rocks,bushes,4,"Rocks can't rustle. Books can rustle, but a lizard is unlikely to be hiding in a book.","The lizard's movements caused the hiker to feel uncomfortable, as he or she was startled by the sudden movements of the animal.",0.25167501624673605
576248cab8658102ac1a193daa64fd70,"He enjoyed attending lecture, it was his favorite way of what?",applaud,take notes,learning,going online,taking notes,2,Attending lectures is the best way of learning,Attending lecture was his favorite way of learning.,0.21856010539340787
5d31ff30918b50af03e6eca3f7b7967e,"Bill wants to make a fortune while sailing in the Caribbean, what should he look for?",bank,stock market,treasure chest,bag of cash,real estate,2,A treasure chest is something that would bring a sailor a fortune.,"Bill should look for a treasure chest with a good return rate, as this will give him the highest return on his investment. ",0.31673466524807736
3a9a9348cc7adf542b4a0e8fd4699510,"If a coup-de-etat happens with hopes of changing society, what is called for?",happiness for,new laws,protest,change in leadership,cultural revolution,4,a coup-de-etat is a revolution.,"A cultural revolution is a period of profound change in a society, often marked by a shift away from traditional values and the emergence of a new set of values. This type of change often occurs in response to a crisis in the culture, such as a war, economic downturn, or other challenging event. During a cultural revolution, people may experience a heightened sense of self-expression, more freedom, and more opportunities to create and innovate.  It is often a period of social and political upheaval as people attempt to redefine their lives and create a new society.  A cultural revolution can also lead to the creation of new institutions and the development of a more progressive society.",0.13132155808852986
3c26a2e17fc73be8ee3fe2f3e0e6b895,Where could you find passengers that are planning to travel to another continent?,car,bus depot,bus stop,library,airport,4,Airplanes can fly so you need that to get to another continent.,"Passengers can plan their travel to another continent through a variety of means, including air, rail, and bus. The most common way to do this is through an airline, train station, or bus terminal.  These facilities are usually located in a terminal or near a station, and provide the most convenient way to get to another continent.  Additionally, many countries have travel visas that allow for a shorter stay and easier access to another continent.  For example, a student can travel to another continent on a student visa, or a business can apply for a work visa to allow for a shorter stay.  Finally, passengers can also travel by boat or plane if they have the necessary documents and visas.",0.6438643978908658
a31c1db2f9e6c5221d6053b0b588a489,How can people best have a conversation?,learn from each other,face each other,enjoy themselves,group together,call each other,1,Face to face is the best way to converse with others.,"Learning from each other is the best way to have a conversation. It allows for a deeper understanding of each other and creates a space for open and honest dialogue.  facing each other allows for a more meaningful connection and creates a space for more detailed and in-depth conversations.  group conversations can be beneficial for getting a conversation started, but it is important to be mindful of the other people in the conversation and to make sure that the conversation is respectful and engaging.  calling each other can be helpful for staying connected, but make sure to respect the other person's privacy.",0.41218313202261925
c2add4ee63f87acd2f22de06fecffee3,What would someone do have fun at a winter party outside?,find place to party,nothing in paticular,wrap up,drink,do enjoy,2,you would want to keep warm outside in the winter,"Having a winter party outside would mean that everyone would be enjoying themselves in the comfort of their own vehicles, such as cars and trucks. Therefore, the most appropriate thing to do would be to wrap up in a warm coat and enjoy the night. ",0.20157119841314852
7e280730f62433d1c579ed7bf333a65e,"The old lady wanted to purchase a can of paint, the helpful employee got it for her off the what?",wall,hardware store,shelf,paintbrush,windowsill,2,"C. shelfThe old lady wanted to purchase a can of paint,the helpful employee got it for her off the what? Answer Choices:",The old lady was looking for a can of paint and the helpful employee found it for her off the shelf.,0.07035403173358645
5fed6d8e79458a77fafccc77c5430166,"Ben was an alcoholic and was in an accident.  Because of his mistake, he spent 8 years somewhere. Where was he?",prison,bridge,locked up,homeless shelter,neighbor's house,0,it sounds like Ben was responsible for his accident due to his drinking,Ben was imprisoned for 8 years due to a mistake he made.,0.15729592548450455
6d2c9bccd706080f7808dcd699ac9eef,Where does someone obtain a frying pan?,department store,homes,stove,kitchen cupboard,kitchen cabinet,0,A department store sells all sorts of items including housewares.,A frying pan can be obtained from a department store.,0.1296802318538539
14994720efc0cbee05464ffb25d0cdf8,What could a driver do that could distract him or her while he or she is in a driving car?,use mobile phone,car crash,smoke,backache,automobile accidents,2,Smoking in the car passes the time and doesn't cause crashes.,"Smoking can be a major distraction while driving, as it can take away your attention from the task at hand and can cause you to take longer breaks between cigarettes.  It can also affect your driving performance and increase the risk of an accident.  Therefore, it is not advisable to smoke while driving.",0.036363380908369436
6efbec2a1b519a5aaceb2046fb4d4586,What do people like least about farting?,social ostracism,loud noise,people laughing at,bad smell,flower smells,3,"Farting is a normal part of digestion that reflects the activity of the bacteria in your gut. You might also notice that you fart more when you eat certain foods that are more difficult to digest, such as beans or raw vegetables. While farting every day is normal, farting all the time is not","People tend to dislike the loud noise and social ostracism that comes with farting, as well as the unpleasant smell of the gas.",0.17742747953161597
c79c085ed5187d83281c999283767939,Where is someone likely to run into a wall when trying to leave?,labyrinth,classroom,downtown,art show,corner,0,a labyrinth is a maze and is likely to have multiple walls to run into when trying to leave.,"A labyrinth is a long, winding path typically found in a maze or fantasy world. It is typically designed to lead to a destination, while avoiding any obstacles or hazards along the way.  It is often used as a way of escape or as a quest item in an adventure game.",0.0680042729654815
9a95d7962dcbce742b274ebb6962c6f6,What can planning vacation lead to between a couple when they disagree?,relaxation,enjoying,arguments,going abroad,spending money,2,Arguments are the direct result of disagreements.,"Planning a vacation can lead to arguments between a couple if there is a lack of understanding and compromise.  Planning should include both fun and relaxation, and understanding each other's needs and expectations.  If a couple fails to do this, they can end up in an unnecessary conflict.",0.17613154998980463
0e22b24f5a06e6a99b56b5b0ac31da96,What can happen with too much relaxing?,satisfaction,laziness,invigorating,sleeping,feeling better,3,They have internal instincts,Too much relaxing can lead to sleep. ,0.16407654699287377
16d535849271ea7a43dd25df46ba143b,On what device can you watch a program without leaving your home?,television,microwave,concert,theater,opera,0,I WATCHING THE TELEVISION,You can watch a program on a television without leaving your home.,0.16400090941169765
8e280ac86ac0afe3ca1bb284a246fafc,"A person regrets their actions, what are they likely to have?",deception,bad feelings,live in poverty,indigestion,schizophrenia,1,Bad feelings regrets their actions in the person.,"A person who regrets their actions is likely to have bad feelings towards the people they hurt. They may have feelings of guilt, shame, and regret.",0.2851335697923787
25607d201ae2d75f8c51acd7d890df24,"If you're caught committing murder, an injection can lead to your own what?",own death,die,great sorrow,fear,banquet,0,"Execution by lethal injection is the only thing that makes sense for a normal person.  ""Die"" is grammatically incorrect and ""great sorrow cannot be brought about by injection.  By process of elimination option C is the correct answer.",An injection of a lethal dose of drugs can lead to death.,0.1713741875719279
3c50b4da302db3e7d7132d28c20a4fd3,What does a town make up a small part of?,rural areas,city,countryside,train station,state,4,I consider it the best option because they have to be more true,"A town will typically make up a small part of a rural area, city, or country. It is typically a collection of buildings, roads, and other infrastructure that serve the needs of the people living in the area.  It is also often the hub of a local economy and the source of various services and amenities for the surrounding area.  A town is usually comprised of a variety of industries, including agriculture, commerce, education, healthcare, and entertainment.  It is often the place where people come together to work, live, and play.  A town typically has a vibrant and diverse population, and is a great place to explore and enjoy life.",0.0961330885766074
27d5adeb3fa808e5d49e7af1905d4bca,"The man loved to fish bass, to be happy all he needed was a boat, his equipment, and a what?",river,freshwater lake,sunshine,music store,live in ponds,1,"It is one of the largest freshwater high-altitude (alpine) lakes in Eurasia · Peyto Lake, Alberta, Canada. A lake is an area filled with water, localized in a basin, that is surrounded by land, apart from ...","A freshwater lake is a lake that has an abundance of freshwater fish, such as bass.  It is usually found in areas with high rainfall and is typically surrounded by vegetation.  It is the best option if you are looking for a place to store your bass fishing equipment.",0.3668112736195326
65f79be42000f2b383bd28acb40c0316,Your oven is most likely found where?,restaurant,prison,school,own home,pizza place,3,I consider it the best option because they have to be more true,"An oven can be found in a home, such as in the kitchen or the basement. It could also be in the garage or the backyard.",0.5568742364412174
7a8d618dd620820ba308c774a57f76e4,"As things get colder, temperature does what?",increase,drop to zero,heat up,dropping quickly,arctic,1,"Zero refers to the freezing point, so when the weather is cold temperature drops to zero.","As things get colder, the temperature will drop to zero degrees Celsius.",0.11579559541132767
32d8ea5945ed96dbb379db57c4d49d04,Where would you go if you want to get a newspaper with a specific title?,library,magazine article,archives,safe deposit box,page,0,library would you go if you want to get a newspaper with a specific title?,"To get a newspaper with a specific title, you would go to a library.  Libraries are a great place to get newspapers as they have a variety of titles and provide access to a variety of media.  They also offer a variety of services such as book and magazine reading, as well as access to public computers and Internet connections.  Libraries are also a great place to find out about events in the area, as they often have a variety of programs and activities.    ",0.09523063023516443
61a47f993400d45633586c6e8adc579e,How would a child learn to gain the skill of riding a bike without training wheels?,pedalling,practice,good balance,sense of balance,doing wheelies,1,"In order to gain a new skill, it takes lots of practice.","By practicing, a child can gradually increase the amount of time they spend on the bike without needing to use the pedals or cranks. They can also use the bike for longer periods of time and increase the speed and distance they travel.",0.35876863775774837
558bd3e31ff5b53bab0c107e3ea83013,What could happen to a car when you press one of its pedals?,gain speed,go forward,rush away,go fast,suffer damage,0,The car's pedal when pressed causes acceleration and a car to gain speed.,"When you press a pedal on a car, it will increase the speed of the vehicle. This is because the car is equipped with a throttle that is connected to the pedal. By increasing the speed of the car, you can increase the amount of power it produces.",0.06518517751828767
6af63cf468319b9731c6bf2d06de5ed5,A person can like all sorts of pets but they always prefer their what?,catch cold,eat food,study literature,own animal,word sentence,3,People are emotionally attached to their own pets which makes them always choose their pet over other animals.,"A person who likes all sorts of pets but prefers their own animal, likely has a dog or cat as their main pet.",0.02253523089166265
123c70ee12f8ca15283fb3e20d8446e6,John was very slow.  His bosses thought that he could be ore what?,reliable,fast,hasty,rapid,prompt,4,People that are very slow need to be prompted.,"John was able to finish his tasks promptly, which impressed his bosses.",0.4114550156518817
9f84a7225b5da1e119ae54919f38ba79,"They decided to hash things out over drinks, after enough booze they were able to get close on a few things and what?",reach tentative agreement,suicide,examine thing,commit murder,stay in bed,0,that's the best option since that's where there are more roses,"Drinking alcohol and getting close on things indicates that the individuals have reached a tentative agreement.  This is because alcohol facilitates communication and can lead to a greater understanding of each other.  Additionally, getting close on things can lead to a sense of accomplishment and happiness, which can be beneficial for any relationship.",0.55445197224617
a530dab5597faf0d96991448b0cdf89e,"I have some food that I want to eat right now, where would I put it?",cup,kitchen,pantry,jar,plate,4,We generally eat food by putting onto the plate.,"Because a plate is a flat surface used for serving or eating, it would be the best option for you to put food such as pizza, pasta, or potatoes. ",0.10756334685720503
3e7df8c9f19aa20ca70f57df66b5c68e,Where would you buy a ticket to sit in a room with a lot of chairs facing the same direction?,conference,theater,building,floor,church,1,"Conferences are usually free, so it must be a theater. The floor is where the chairs are placed, but not where you going.",Ticket purchasing for a theater event should be done through the theater's website or box office.  It is usually best to buy a ticket in advance to ensure that you are able to sit where you want.,0.6657247897237539
76562874af24eaa8ac1fec9b01a6c6b7,"The man had been entertaining his whole life, being in his nineties now doing a show can lead to what?",suicide,fulfillment,embarrassment,fatigue,laughter,3,is the best option in all,"Doing a show can be physically and emotionally taxing on the performer, and if done correctly, can lead to increased energy and a greater sense of fulfillment.  It can also lead to a sense of accomplishment and a feeling of pride in the accomplishment.  However, if done too often or in too much of a hurry, it can lead to burnout and fatigue.  It is important to take breaks and enjoy the process of performing in order to stay energized and productive.",0.07730535021255491
c0a487d9158bbad031cfd54de9e24e25,The upright piano helped what get a better sound?,music show,music room,house,band,college,3,bands often have pianos in them,"Upright pianos are designed to help improve the sound of a room. By placing the piano in a higher position, it can create more of a reverberation and allow for more sound to be captured. Additionally, the upright piano provides a more intimate sound than a classical piano.",0.7005143561400473
24f598a232650f17ee37427a1d6935e6,"When a person from a polluted city decides to go to the country and is breathing fresh air, what sensation are they seeking?",reviving,silence,exhilaration,clear head,flatulence,0,"He wants a rejuvenating feeling, although both other options could also be correct.","A person from a polluted city may be seeking a sense of relief, such as breathing fresh air, in order to revive themselves and escape the pollution.",0.1044608777447138
de12b5477662ad221911527a68a67a7f,"The carpet needed to be calm and and productive, where was it being installed?",building,floor,bowling alley,office,church,3,"office The carpet needed to be calm and and productive,where was it being installed","A calm and productive office environment requires a carpet that is both comfortable and efficient.  Therefore, it was best suited to be installed in a bowling alley, office, or church.",0.26308755291393027
31efa3748d42e2f657b9e8d7d8d5d6a9,How do birds leave the nest?,sing songs,lay eggs,falling down,reproduce,spread wings,4,I consider it the best option because they have to be more true,Birds leave the nest by spreading their wings and jumping away from the nest.,0.0
0f629c1c5a1b63e3f808a2917cfb98f5,"The food show specialized in pizzas, each week they went to different states visiting a pizzeria in each of their what?",chicago,little italy,new york,friends house,capital cities,4,I consider it the best option because they have to be more true,"The food show will visit a pizzeria in each of their capital cities, such as Chicago, Little Italy, New York, and Friends House.  Each episode, the show will showcase a different pizza style, such as deep dish or stuffed crust, and will also feature a different toppings option.  The pizzas will be made by the same restaurants each week, and will be served with a side of garlic bread.",0.9131612544879317
b2c3a4d4c013ec6251bcfd92f35063d6,"Sky diving scared him, once they jumped out of the plane he began losing consciousness while what?",injury,death,playing uno,coma,falling down,4,"When you jump out of a plane, you are falling down.","When a person skydives, they often experience a fear of falling due to the loss of gravity and the sensation of weightlessness. This can cause them to lose consciousness and possibly lead to injury or death if they do not land safely.",0.07272258340981352
86ac949f4e770498cafd3a6bea9b6b3d,If someone doesn't want to move where they live they are often said to want to what?,stay still,sit still,don't move,stay put,standing still,3,People stay put when they don't want to move,"Someone who does not want to move where they live is likely to want to stay in their current location, rather than trying to find a new place to live.  This can be interpreted as a desire to stay put, rather than a desire to move.",0.08561276935506612
8ccda41bcca6c17ad6fb100932cd2a4d_1,"The banjo finds it's history in the Caribbean, but it's probably most famous where?",music shop,music store,jug band,united states,among nice people,3,"Famous implies widely known, therefore united states is the best choice.","The banjo is most famous in the United States, where it is most commonly played in bluegrass, gospel, and jazz genres.  It has its roots in the Caribbean, however, where it was originally developed and still remains popular today.  In the United States, the banjo is most commonly associated with the genres of music mentioned above.  In other countries, it is also popular in other genres such as rock, metal, and hip-hop.  The banjo is often referred to as a'string' instrument, due to its use of multiple strings.",0.42574776749825105
9f782d67e65a35896c6d03d188fc5d69,What is the opposite of an odd number?,expected,even,irregular,habitual,regular,1,because even number is divided by 2,"The opposite of an odd number is an even number.  An even number is a multiple of two, and it is impossible to make an even number out of an odd number of pieces. Therefore, the opposite of an odd number is an even number.    ",0.06787558924406767
1a6922a9b6615192a16e5c586a750a96,"We were on the highway, driving back home and pulled off to find an eating place called what?",dinning room,dining room,food store,big city,restaurant,4,Probably you go to a restaurant near highway to eat something,"A restaurant is a place where people can eat food, usually prepared by a chef, and usually accompanied by a variety of drinks and/or entertainment.  It is usually located in a commercial or industrial building, and may offer indoor or outdoor seating.  Restaurants can be found in every city, town, and village, and serve a variety of cuisine from all over the world.  ",0.23544335218321066
5abe81200fb6d4d0ff7f1d9862116292,"The police busted down his door, he realized only then he was just the pawn in his partner's grander what?",scheme,chess game,chess set,business idea,playing chess,0,"scheme The police busted down his door,he realized only then he was just the pawn in his partner's grander what?","When the police busted down his door, he realized only then that he was just the pawn in his partner's scheme.",0.279002818511799
992d5c6f881afb409966fb17d3352e6e,"The student liked to play tennis, she frequented the tennis court on the what?",recreational center,athletic club,soccer field,town,college campus,4,A tennis court is the venue where the sport of tennis is played. It is a firm rectangular surface with a low net stretched across the center.,The student frequented the tennis court at her college campus.,0.21782630833331496
40273bd7904e965ee7da8a3add1f6ab9,"If I am forgiving, what might people think I have?",good heart,make up,new freedom,good karma,bad man,0,Forgivienss is all about feelings,People tend to think that those who are forgiving have a good heart. This is because being forgiving is seen as a sign of empathy and understanding. Those who are forgiving are often seen as more understanding and tolerant than those who are not. ,0.3254348421469331
cda0bb0bfcd8215142d6ba47b1906fec,What would you be if you comfort friend?,cook,make tea,hurtful,friendly,hug,3,"so you can help them in their time of need and be a better son, friend, and husband/boyfriend","If I were to comfort a friend, I would be friendly. Being friendly means being kind and compassionate, and offering comfort in a caring and understanding way.",0.2324462691321969
38803891b0daa4025b532e33fa99f5fd,A night owl is what you'd head at sunset and you'd hear a what at sunrise?,morning person,early bird,lark,early riser,rooster,2,"Early riser does not have to be a bird, and lark is a specific type of early bird, so it is the best choice.","At sunset, the lark is the earliest bird to fly and head towards the horizon. It is often called the \""watchman of the sky\"" because of its nocturnal nature and its ability to alert the dawning sky with its song.",0.2608203173149377
e0150bdf07f14be9590c1445d834484a,What is a person who has become a minimalist hope to achieve?,peaceful sleep,peacefulness,new computer,own house,freedom from want,4,freedom from want makes sense because a minimalist doesn't require much or desire much,"A minimalist hopes to achieve a life of peacefulness, calmness, and freedom from the demands of life. By reducing their possessions and focusing on what is essential, they strive to create a life of less stress and more relaxation. ",0.03494415455497801
8087c26a974b13554e8ffa1f7ca7cdf9,Where do you buy potato chips?,bar,pantry,motherboard,supermarket,in retail shop,3,A supermart is the location that would sell these for general consumption,"Supermarkets are the best place to buy potato chips as they offer a wide selection of brands, flavors, and shapes. They also provide the most fresh ingredients and are open to customers who want to make their own purchases.",0.05308177248116408
481410323ea7b78b63bf00951e8357d7,A valid contract has to be?,signed,revised,rejected,written in blood,written on paper,0,"Contract requires a signature so therefore if it is to be valid, it as to be ""signed"" with a signature on it.","A signed contract is one that has been signed by both parties, indicating that it is valid and binding. ",0.14891853969311342
2ef392562809a7e365eb4fbefcf6b245,What does a police officer in their sixities?,retire,direct traffic,case,fine person for speeding,order to stop running,0,Many police officers retire in their sixities.,"A police officer directs traffic, issues tickets, and enforces laws in their jurisdiction.",0.045966090459842235
540a54d47f7d00afc03c992c3bab668d,Where would you get a chain if you do not have one?,tow truck,bicycle,motorbike,chain link fence,jewelry store,4,A jewelry store sells chains,A jewelry store would be a good place to get a chain if you do not have one. They would offer a variety of chains in different styles and colors.,0.11560770397773013
49befa097d3e89116e4f06cb96382cbf,Mimicry is a skill parrots use to do what?,say words,outlive owners,learn to speak,talk with,to draw,0,Parrots are known for their ability to replicate speech.,"Mimicry is the ability of a parrot to use vocalizations to imitate other birds, in order to attract mates or deter predators.",0.5448276475071907
4bb532253eb9059580aada6f4108afc2,Where do you keep more than one drop of blood?,person,test tube,human body,battlefield,doctor,1,"""keep"" implies safe storage with access","The human body is composed of several fluids, including blood, sweat, and saliva. These fluids are circulated through the bloodstream and are eventually drained out of the body through the lungs or kidneys. Therefore, the human body is a good place to store a drop of blood when it is not being used. ",0.2345405099913478
a014a1dfa386ab437c6fb38c2ceabe30,"Choosing a cruise for traveling can have many benefits, socially you're in close proximity strangers and get to experience what more quickly?",getting somewhere,motion sickness,meeting new people,disorientation,bad food,2,strangers are new people to meet,"Being on a cruise can provide an excellent opportunity to meet new people. With a variety of activities and venues to explore, passengers can have plenty of opportunities to engage with other passengers and create new relationships.  Additionally, the experience of being on a boat can be quite enjoyable, especially when shared with friends or family.  In conclusion, choosing a cruise can provide a great way to meet new people and have a fun time.",0.09607241216735929
f36489668c28b26c0cdbc56cec1db27b,"The accelerator was controller via a hand throttle, and the foot pedals controlled the steering in the small what?",car,fuel system,accelerate,boat,airplane,4,is the best option in all,"The accelerator was controlled via a hand throttle, and the foot pedals controlled the steering of the small vehicle.",0.1865777049679309
fda6891d1692b7ae8213b28b75b444f1,What happens to living beings when they are nervous?,getting old,death,laughter,perspiration,palpitations,3,Most people will sweat when they are nervous.,"When someone is nervous, their body produces more of the stress hormone cortisol, which causes their blood pressure to increase and their heart rate to slow. This can lead to increased perspiration, which is a sign of stress and anxiety.",0.10035853172303177
cd3ae30e143181928eb0d3da2d25e0b4,Other than women's leggings what is commonly made of nylon?,drawer,many products,stockings,rope,shoes,3,is the best since it is the best backup,"Nylon is a strong, lightweight material commonly used in clothing and other items such as jewelry. It is often used in drawers, many products, and stockings.",0.18385916261468083
5f53f5fd4074208a09a46dd5a3c2ee10,Where would you get a bass clarinet to take home?,orchestra,school band,music store,opera house,home,2,Music stores sell instruments,A music store would be a good place to get a bass clarinet as it is the most common type of clarinet used in jazz and pop music.  It is also available in a variety of models and can range from a simple beginner's clarinet to a more advanced professional model.  A music store would be the best place to get a bass clarinet as they typically offer a wide selection of instruments and can provide advice on the different models available.,0.036734647714183666
129609a7846257ff2a29e05695c44c80,"A sedentary lifestyle of always sitting down is nearly as unhealthy as a bad diet, but still people sit on the couch all day and what?",talk,relaxing,pee,gardening,watch tv,4,watching tv is relaxing you cant relax while relaxing and pee is not relaxing,"Sitting down for prolonged periods of time can be nearly as unhealthy as a bad diet, so it is important to find alternative activities that can help to reduce this risk.  Talking, relaxing, and watching television can all be healthy alternatives.",0.3843322314787656
f31c88ff586a21916477e5d0a94d003f,"Joe found that shopping  was dangerous for him.  Even though he had a great job, or maybe because of it, he found himself doing this a great deal. There were always funds left over, but not enough for his taste.  What was he doing when he was shopping?",overspending,loss of money,run out of money,spending money,deficit,0,because he had money left over he was worried about overspending but not running out of money,"Joe was spending too much money on things that he didn't need, such as shopping.  He should have been focusing on reducing his spending and making sure he had enough funds for his desired items.",0.004757311047796975
21c3e273a6f1c499e7b574f1af4d0abf,John finds that understanding the people around him better leads to deeper what?,increased knowledge,compassion,satisfaction,friendships,side,3,Friendship is build upon understanding.,"John can gain a deeper understanding of the people around him by forming meaningful connections with them.  Through these connections, he can gain satisfaction, feel more connected to the community, and develop stronger relationships.  Ultimately, John can build a stronger foundation of understanding and connection with the people around him.",0.10239154717419297
efb2eb98c85abdb1eca8cafbbf1e8e5a,What is the purpose of the cabin in an airplane?,crash,living,slow down,carry people,speed up,3,The cabin in an airplane is used to carry and transport passengers,The purpose of the cabin in an airplane is to provide a place for passengers to stay during the flight. It can also be used for storing luggage and other items.,0.1568489572382532
a70aec60e8e68fab4287acfd7e16e37c,The area between oceans and continents is very?,bridges,wide,salt water in,wet,very deep,1,Wide is the only accurate description that can be used to describe an area between oceans and continents,The area between oceans and continents is very wide.,0.06179908738704398
0e775dad3475df2c59a9510d9111ff07,What does a person do before going on vacation?,rest in bed,lie in bed,buy food,cross street,water plants,4,Answer A and C are both forms of relaxation.,"A person can water plants before going on vacation by taking care of their plants in the days leading up to their trip. This can include checking on the plants' health, adding fertilizer, and ensuring they have enough water.",0.5386730413883924
