id,question,choice_0,choice_1,choice_2,choice_3,choice_4,label,human_expl_open-ended,nle,model_answer,max_shap_value,ratio_shap_value,context_shap,question_shap
6b20d380c34110d45de7822cab54c230,Someone who gets nervous and doesn't know how to dance might do what when they attempt to start dancing?,wallflower,stand down,sitting still,stand still,standing still,3,stand still Someone who gets nervous and doesn't know how to dance might do what when they attempt to start dancing,"When someone is nervous and doesn't feel comfortable with the idea of dancing, they may choose to stand still and wait for their nerves to subside. This can be a sign of self-doubt and insecurity, and standing still allows them to take a step back and regroup. It can also be a way for them to take a break from the situation and gain some much needed self-confidence.",4.0,0.3945274928026844,0.0,"[[-0.43988149  0.15578887 -0.09433724  0.93863779  0.15923588 -0.0076387 ]
 [-0.32346797  0.05814411 -0.18953033  0.78785971  0.26489064  0.00706333]
 [ 0.0088701   0.51011623 -0.2637139  -0.00330367 -0.34657182 -0.56459998]
 [ 0.04183253  0.56635287 -0.28654107 -0.00213281 -0.36854475 -0.68561439]
 [ 0.37210163  0.17560946 -0.10759918  0.08681479  0.37487009 -0.22732476]
 [-0.38260055  0.30612841  0.52457966  0.01998408 -0.21447716 -0.1132866 ]
 [-0.28923709  0.27783225  0.52070009  0.08463404 -0.19172082  0.05836326]
 [-0.15116474 -0.03354918  0.04044566 -0.16328172 -0.07419046 -0.20052914]
 [-0.15116474 -0.03354918  0.04044566 -0.16328172 -0.07419046 -0.20052914]
 [-0.08551175  0.48508103  0.4313278  -0.24674515  0.00871823 -0.30767487]
 [-0.08551175  0.48508103  0.4313278  -0.24674515  0.00871823 -0.30767487]
 [-0.10587656  0.46731613 -0.07661158 -0.5063931   0.33597446 -0.19703971]
 [-0.10587656  0.46731613 -0.07661158 -0.5063931   0.33597446 -0.19703971]
 [-0.15507303  0.06491972  0.16458688  0.12867222 -0.02249466 -0.09388853]
 [-0.15507303  0.06491972  0.16458688  0.12867222 -0.02249466 -0.09388853]
 [-0.08478794  0.30262455  0.21075717  0.12952219  0.17141839  0.02229279]
 [-0.08478794  0.30262455  0.21075717  0.12952219  0.17141839  0.02229279]
 [-0.37210192 -0.25047924  0.22422803 -0.11954216  0.01361405  0.03500643]
 [-0.37210192 -0.25047924  0.22422803 -0.11954216  0.01361405  0.03500643]
 [-0.37210192 -0.25047924  0.22422803 -0.11954216  0.01361405  0.03500643]
 [-0.74184029 -0.09393116  0.01873635 -0.38396733  0.10464387  0.02814943]
 [-0.36621656  0.41586145  0.34200498  0.2370208   0.34904089  0.11666469]]","[[-0.43988149  0.15578887 -0.09433724  0.93863779  0.15923588 -0.0076387 ]
 [-0.32346797  0.05814411 -0.18953033  0.78785971  0.26489064  0.00706333]
 [ 0.0088701   0.51011623 -0.2637139  -0.00330367 -0.34657182 -0.56459998]
 [ 0.04183253  0.56635287 -0.28654107 -0.00213281 -0.36854475 -0.68561439]
 [ 0.37210163  0.17560946 -0.10759918  0.08681479  0.37487009 -0.22732476]
 [-0.38260055  0.30612841  0.52457966  0.01998408 -0.21447716 -0.1132866 ]
 [-0.28923709  0.27783225  0.52070009  0.08463404 -0.19172082  0.05836326]
 [-0.15116474 -0.03354918  0.04044566 -0.16328172 -0.07419046 -0.20052914]
 [-0.15116474 -0.03354918  0.04044566 -0.16328172 -0.07419046 -0.20052914]
 [-0.08551175  0.48508103  0.4313278  -0.24674515  0.00871823 -0.30767487]
 [-0.08551175  0.48508103  0.4313278  -0.24674515  0.00871823 -0.30767487]
 [-0.10587656  0.46731613 -0.07661158 -0.5063931   0.33597446 -0.19703971]
 [-0.10587656  0.46731613 -0.07661158 -0.5063931   0.33597446 -0.19703971]
 [-0.15507303  0.06491972  0.16458688  0.12867222 -0.02249466 -0.09388853]
 [-0.15507303  0.06491972  0.16458688  0.12867222 -0.02249466 -0.09388853]
 [-0.08478794  0.30262455  0.21075717  0.12952219  0.17141839  0.02229279]
 [-0.08478794  0.30262455  0.21075717  0.12952219  0.17141839  0.02229279]
 [-0.37210192 -0.25047924  0.22422803 -0.11954216  0.01361405  0.03500643]
 [-0.37210192 -0.25047924  0.22422803 -0.11954216  0.01361405  0.03500643]
 [-0.37210192 -0.25047924  0.22422803 -0.11954216  0.01361405  0.03500643]
 [-0.74184029 -0.09393116  0.01873635 -0.38396733  0.10464387  0.02814943]
 [-0.36621656  0.41586145  0.34200498  0.2370208   0.34904089  0.11666469]]"
27668c852f0b55de5dafdd8c233654ca,Almost everyone who has been driving a car has seen or been in a what?,getting tired,go somewhere,water pollute,backache,automobile accidents,4,A car is an automobile and cars cars can have accidents,"Backache is a common ailment that can be caused by a variety of factors. It can be caused by poor posture, stress, weak abdominal muscles, obesity, and certain medical conditions. Backache can also be caused by overuse of the muscles or ligaments in the spine, resulting in inflammation and pain.",3.0,0.7440548848817332,0.0,"[[ 0.39528427  0.14073931]
 [ 0.47535709  0.08797752]
 [-0.06913844 -0.20005766]
 [-0.07146376 -0.04137596]
 [-0.07685026 -0.21304473]
 [-0.07685026 -0.21304473]
 [ 0.28234994 -0.14867411]
 [ 0.28234994 -0.14867411]
 [ 0.24536895 -0.10212906]
 [ 0.24536895 -0.10212906]
 [ 0.18877768 -0.0931734 ]
 [ 0.03272432 -0.04638865]
 [ 0.03272432 -0.04638865]
 [ 0.03363499  0.06434897]
 [ 0.03363499  0.06434897]
 [ 1.19848075  0.09636289]
 [ 0.33469128  0.54494514]]","[[ 0.39528427  0.14073931]
 [ 0.47535709  0.08797752]
 [-0.06913844 -0.20005766]
 [-0.07146376 -0.04137596]
 [-0.07685026 -0.21304473]
 [-0.07685026 -0.21304473]
 [ 0.28234994 -0.14867411]
 [ 0.28234994 -0.14867411]
 [ 0.24536895 -0.10212906]
 [ 0.24536895 -0.10212906]
 [ 0.18877768 -0.0931734 ]
 [ 0.03272432 -0.04638865]
 [ 0.03272432 -0.04638865]
 [ 0.03363499  0.06434897]
 [ 0.03363499  0.06434897]
 [ 1.19848075  0.09636289]
 [ 0.33469128  0.54494514]]"
79fd7a9e60da974be67ee27baacfb8cd,"His want for more was insatiable, a what wasn't enough?",presence,overabundance,stockpile,plentitude,morman,3,"Insatiable means it can't be satisfied, so even a plentiful, or a lot, wouldn't be satisfactory.",Plentitude is a great word and it fits in the context of the question perfectly. It means having a large amount of something desirable or desirable.,3.0,0.4744177257743809,0.0,"[[ 0.08292063  0.21154999  0.02914929]
 [ 0.08292063  0.21154999  0.02914929]
 [-0.10198515  0.46587506 -0.11939258]
 [-0.10198515  0.46587506 -0.11939258]
 [-0.14889966  0.32412542 -0.12787369]
 [ 0.43802559 -0.05386825 -0.01230297]
 [ 0.43802559 -0.05386825 -0.01230297]
 [ 0.43802559 -0.05386825 -0.01230297]
 [ 0.29856666  0.11693519  0.14221523]
 [-0.40928744  0.00671437  0.58740428]
 [-0.70605329 -0.05582714  0.38051796]
 [-0.21415227  0.18509319  0.4239511 ]
 [-0.21415227  0.18509319  0.4239511 ]
 [-0.06920522  0.54489771  0.25107549]
 [ 0.63216727  0.62347047 -0.82923185]
 [ 0.35160449  0.60992093  0.05596061]]","[[ 0.08292063  0.21154999  0.02914929]
 [ 0.08292063  0.21154999  0.02914929]
 [-0.10198515  0.46587506 -0.11939258]
 [-0.10198515  0.46587506 -0.11939258]
 [-0.14889966  0.32412542 -0.12787369]
 [ 0.43802559 -0.05386825 -0.01230297]
 [ 0.43802559 -0.05386825 -0.01230297]
 [ 0.43802559 -0.05386825 -0.01230297]
 [ 0.29856666  0.11693519  0.14221523]
 [-0.40928744  0.00671437  0.58740428]
 [-0.70605329 -0.05582714  0.38051796]
 [-0.21415227  0.18509319  0.4239511 ]
 [-0.21415227  0.18509319  0.4239511 ]
 [-0.06920522  0.54489771  0.25107549]
 [ 0.63216727  0.62347047 -0.82923185]
 [ 0.35160449  0.60992093  0.05596061]]"
d625ce639727c94dad3c3f1fbc64d2f2,Where can you buy grapes directly from their growers?,grocery cart,kitchen,fridge,fruit market,super market,3,Fruit market is full of vendors who are growers of the produce they sell,"Super markets are stores that specialize in selling fruits, vegetables, and other food items. They usually carry a wide selection of items, including fresh produce, dairy products, and other items.",4.0,0.6140035263839051,0.0,"[[ 0.80555334  0.4864034  -0.79705756 -0.07430999]
 [ 0.80555334  0.4864034  -0.79705756 -0.07430999]
 [ 0.20628962  0.47846924  0.34360669 -0.0330533 ]
 [ 0.42924182  0.75404953  0.48751741 -0.17203835]
 [ 0.19712982  0.1629427   0.19812123  0.81046484]
 [ 0.62241172  0.1478147   0.67670598  0.3663882 ]
 [ 0.43816498 -0.24184439  0.24838884  0.24655151]
 [ 0.43816498 -0.24184439  0.24838884  0.24655151]
 [ 0.06805189  0.50194796 -0.0933582   0.31682772]
 [ 0.66843176 -0.09628656  0.97742763  0.88973568]
 [ 0.01571883  0.3288721  -0.00622705  0.0389888 ]]","[[ 0.80555334  0.4864034  -0.79705756 -0.07430999]
 [ 0.80555334  0.4864034  -0.79705756 -0.07430999]
 [ 0.20628962  0.47846924  0.34360669 -0.0330533 ]
 [ 0.42924182  0.75404953  0.48751741 -0.17203835]
 [ 0.19712982  0.1629427   0.19812123  0.81046484]
 [ 0.62241172  0.1478147   0.67670598  0.3663882 ]
 [ 0.43816498 -0.24184439  0.24838884  0.24655151]
 [ 0.43816498 -0.24184439  0.24838884  0.24655151]
 [ 0.06805189  0.50194796 -0.0933582   0.31682772]
 [ 0.66843176 -0.09628656  0.97742763  0.88973568]
 [ 0.01571883  0.3288721  -0.00622705  0.0389888 ]]"
bf443a4143fff9fe7c883a5f9f1b91cf,Where would a woman keep a dollar bill?,wallet,pocket,mailbox,buy coke,purse,4,Because women typically keep money in a purse,A woman would typically keep her dollar bill in her purse since it is a convenient and secure place to store money.,4.0,0.6402133731086581,0.0,"[[ 0.63158599  0.21605205]
 [ 0.61236406  0.07609846]
 [ 0.6262366   0.2198525 ]
 [ 0.38013644  0.84416355]
 [ 0.13036136  1.2158158 ]
 [ 0.56822544  0.43544408]
 [-0.42267214  1.6441276 ]
 [-0.45274061  0.64861811]
 [-0.32406629  0.51783239]
 [ 0.81057819  0.28568708]]","[[ 0.63158599  0.21605205]
 [ 0.61236406  0.07609846]
 [ 0.6262366   0.2198525 ]
 [ 0.38013644  0.84416355]
 [ 0.13036136  1.2158158 ]
 [ 0.56822544  0.43544408]
 [-0.42267214  1.6441276 ]
 [-0.45274061  0.64861811]
 [-0.32406629  0.51783239]
 [ 0.81057819  0.28568708]]"
f48445fef74ebfe0a274ba7f67bf5015,"James spent a lot of time walking long distances.   He walked not because he liked it, it made his feet sore, nut because it was his only means of what?",lose weight,moving forward,blisters,locomotion,meditation,3,the process of aging in humans,"James was looking for a way to make progress with his walking, and'moving forward' was the only option that made sense to him.",1.0,0.3917257152524412,0.0,"[[ 0.14975163 -0.11578209 -0.05357031 -0.40289643]
 [ 0.14975163 -0.11578209 -0.05357031 -0.40289643]
 [ 0.05198543 -0.02527502  0.03292527  0.0969672 ]
 [ 0.05198543 -0.02527502  0.03292527  0.0969672 ]
 [ 0.25337553  0.14800531  0.09636393  0.11362482]
 [ 0.25337553  0.14800531  0.09636393  0.11362482]
 [ 0.23362857  0.2807674   0.09831237  0.10019171]
 [ 0.23362857  0.2807674   0.09831237  0.10019171]
 [ 0.23362857  0.2807674   0.09831237  0.10019171]
 [ 0.19804743  0.25497681 -0.13211667 -0.12813879]
 [ 0.01186524  0.10394496  0.03001645 -0.04040954]
 [ 0.01186524  0.10394496  0.03001645 -0.04040954]
 [ 0.01186524  0.10394496  0.03001645 -0.04040954]
 [ 0.01186524  0.10394496  0.03001645 -0.04040954]
 [-0.08833839  0.09912831  0.05574922  0.01372363]
 [-0.08833839  0.09912831  0.05574922  0.01372363]
 [-0.08833839  0.09912831  0.05574922  0.01372363]
 [-0.08833839  0.09912831  0.05574922  0.01372363]
 [-0.08833839  0.09912831  0.05574922  0.01372363]
 [-0.08833839  0.09912831  0.05574922  0.01372363]
 [ 0.03103019 -0.11426877 -0.11354757  0.0193027 ]
 [ 0.03103019 -0.11426877 -0.11354757  0.0193027 ]
 [ 0.03103019 -0.11426877 -0.11354757  0.0193027 ]
 [ 0.03103019 -0.11426877 -0.11354757  0.0193027 ]
 [ 0.03103019 -0.11426877 -0.11354757  0.0193027 ]
 [-0.24972977  0.05427088 -0.06060343  0.12073222]
 [ 0.15060106 -0.15591616 -0.05978258 -0.07305856]
 [ 0.15060106 -0.15591616 -0.05978258 -0.07305856]
 [ 0.21294022  0.23250783  0.59043473  0.1291751 ]
 [ 0.65279615  0.23109797  0.60618943  0.22845855]
 [ 0.60442956 -0.05445989  0.25813519  0.04441424]
 [ 0.60442956 -0.05445989  0.25813519  0.04441424]
 [ 0.747642   -0.04034558  0.25339908  0.04725694]
 [ 0.747642   -0.04034558  0.25339908  0.04725694]
 [ 0.747642   -0.04034558  0.25339908  0.04725694]
 [ 0.07350243  0.04903958  1.12884797  0.39442648]
 [ 0.1177553   0.17264693 -0.07131941  0.33575202]]","[[ 0.14975163 -0.11578209 -0.05357031 -0.40289643]
 [ 0.14975163 -0.11578209 -0.05357031 -0.40289643]
 [ 0.05198543 -0.02527502  0.03292527  0.0969672 ]
 [ 0.05198543 -0.02527502  0.03292527  0.0969672 ]
 [ 0.25337553  0.14800531  0.09636393  0.11362482]
 [ 0.25337553  0.14800531  0.09636393  0.11362482]
 [ 0.23362857  0.2807674   0.09831237  0.10019171]
 [ 0.23362857  0.2807674   0.09831237  0.10019171]
 [ 0.23362857  0.2807674   0.09831237  0.10019171]
 [ 0.19804743  0.25497681 -0.13211667 -0.12813879]
 [ 0.01186524  0.10394496  0.03001645 -0.04040954]
 [ 0.01186524  0.10394496  0.03001645 -0.04040954]
 [ 0.01186524  0.10394496  0.03001645 -0.04040954]
 [ 0.01186524  0.10394496  0.03001645 -0.04040954]
 [-0.08833839  0.09912831  0.05574922  0.01372363]
 [-0.08833839  0.09912831  0.05574922  0.01372363]
 [-0.08833839  0.09912831  0.05574922  0.01372363]
 [-0.08833839  0.09912831  0.05574922  0.01372363]
 [-0.08833839  0.09912831  0.05574922  0.01372363]
 [-0.08833839  0.09912831  0.05574922  0.01372363]
 [ 0.03103019 -0.11426877 -0.11354757  0.0193027 ]
 [ 0.03103019 -0.11426877 -0.11354757  0.0193027 ]
 [ 0.03103019 -0.11426877 -0.11354757  0.0193027 ]
 [ 0.03103019 -0.11426877 -0.11354757  0.0193027 ]
 [ 0.03103019 -0.11426877 -0.11354757  0.0193027 ]
 [-0.24972977  0.05427088 -0.06060343  0.12073222]
 [ 0.15060106 -0.15591616 -0.05978258 -0.07305856]
 [ 0.15060106 -0.15591616 -0.05978258 -0.07305856]
 [ 0.21294022  0.23250783  0.59043473  0.1291751 ]
 [ 0.65279615  0.23109797  0.60618943  0.22845855]
 [ 0.60442956 -0.05445989  0.25813519  0.04441424]
 [ 0.60442956 -0.05445989  0.25813519  0.04441424]
 [ 0.747642   -0.04034558  0.25339908  0.04725694]
 [ 0.747642   -0.04034558  0.25339908  0.04725694]
 [ 0.747642   -0.04034558  0.25339908  0.04725694]
 [ 0.07350243  0.04903958  1.12884797  0.39442648]
 [ 0.1177553   0.17264693 -0.07131941  0.33575202]]"
7e61dc4371e034fd472829c4a3e4a984,Lips are found on a person's what?,body,knee,motion,faces,human face,3,Lips are found on faces,"Lips are part of the human face, located at the corners of the mouth and nose.",4.0,0.7260773481086669,0.0,"[[-0.5887453   1.79609517  0.0494671  -0.00471884]
 [-0.53958486  1.71912512  0.13234349  0.03087362]
 [ 0.53887699  0.39718045  0.90722701 -0.31194343]
 [ 0.18905818  0.7880222   0.86896296 -0.08890883]
 [ 0.1927528   0.11319952  0.15354819 -0.27609806]
 [ 0.67115322  1.3006813   0.16065381 -0.30064879]
 [-0.18146122 -0.42425794 -0.11386737  0.06613725]
 [-0.18146122 -0.42425794 -0.11386737  0.06613725]
 [-0.30125023 -0.38365602 -0.1773373   0.35020273]
 [-0.12810874  0.22255337  0.08753079  1.34131265]
 [ 0.24297836  0.58269802 -0.32696774  0.18371234]]","[[-0.5887453   1.79609517  0.0494671  -0.00471884]
 [-0.53958486  1.71912512  0.13234349  0.03087362]
 [ 0.53887699  0.39718045  0.90722701 -0.31194343]
 [ 0.18905818  0.7880222   0.86896296 -0.08890883]
 [ 0.1927528   0.11319952  0.15354819 -0.27609806]
 [ 0.67115322  1.3006813   0.16065381 -0.30064879]
 [-0.18146122 -0.42425794 -0.11386737  0.06613725]
 [-0.18146122 -0.42425794 -0.11386737  0.06613725]
 [-0.30125023 -0.38365602 -0.1773373   0.35020273]
 [-0.12810874  0.22255337  0.08753079  1.34131265]
 [ 0.24297836  0.58269802 -0.32696774  0.18371234]]"
a32d66f64c574716eed7698f34db7ca0,"Sam thought that his efforts were necessary, but in reality the accomplished nothing.  They were what?",superfluous,useless,swap cs,unneeded,useless,4,his efforts were useless because they accomplished nothing,"The word 'useless' means having no value or purpose. It is often used to describe efforts that are not helpful or make no difference. Therefore, the answer choice of 'useless' is the most sensible and accurate.",1.0,0.48641494905487875,0.0,"[[ 0.01604965  0.03828847  0.09868285 -0.03304003 -0.22622078]
 [ 0.01604965  0.03828847  0.09868285 -0.03304003 -0.22622078]
 [-0.27477766 -0.03990993  0.25912244  0.05553585 -0.13789166]
 [-0.27477766 -0.03990993  0.25912244  0.05553585 -0.13789166]
 [-0.14502458  0.0376373   0.32624435  0.25884793 -0.17288199]
 [-0.14502458  0.0376373   0.32624435  0.25884793 -0.17288199]
 [-0.14502458  0.0376373   0.32624435  0.25884793 -0.17288199]
 [-0.81213722  0.17683202  0.54029505  0.07904832 -0.35668358]
 [-0.01661096  0.04574937 -0.07947923  0.07014769  0.1186145 ]
 [ 0.09720969  0.05186944 -0.06461264  0.12679516  0.05570605]
 [ 0.14745114  0.08869668  0.04413721  0.17674886  0.07672602]
 [ 0.47783602 -0.07195405  0.49057983 -0.14407504  0.29344983]
 [ 0.47783602 -0.07195405  0.49057983 -0.14407504  0.29344983]
 [ 0.49479821 -0.07161752  0.62921871 -0.17403492  0.32949784]
 [ 0.05835146  0.69758038  0.42799569  0.05177176  0.4972364 ]
 [-0.16647417  0.35029984  0.2348926   0.25410317 -0.39000008]
 [-0.22434491  0.4068768   0.30410911  0.2709627  -0.48682213]
 [ 0.29452821  0.11537769  0.37068967  0.20755785  0.35727447]
 [ 0.29452821  0.11537769  0.37068967  0.20755785  0.35727447]
 [ 0.25935186  1.00748472  0.62053976  0.91669026  0.17459819]
 [-0.12526059 -0.01805368  0.27941847 -0.09627947  0.02667814]]","[[ 0.01604965  0.03828847  0.09868285 -0.03304003 -0.22622078]
 [ 0.01604965  0.03828847  0.09868285 -0.03304003 -0.22622078]
 [-0.27477766 -0.03990993  0.25912244  0.05553585 -0.13789166]
 [-0.27477766 -0.03990993  0.25912244  0.05553585 -0.13789166]
 [-0.14502458  0.0376373   0.32624435  0.25884793 -0.17288199]
 [-0.14502458  0.0376373   0.32624435  0.25884793 -0.17288199]
 [-0.14502458  0.0376373   0.32624435  0.25884793 -0.17288199]
 [-0.81213722  0.17683202  0.54029505  0.07904832 -0.35668358]
 [-0.01661096  0.04574937 -0.07947923  0.07014769  0.1186145 ]
 [ 0.09720969  0.05186944 -0.06461264  0.12679516  0.05570605]
 [ 0.14745114  0.08869668  0.04413721  0.17674886  0.07672602]
 [ 0.47783602 -0.07195405  0.49057983 -0.14407504  0.29344983]
 [ 0.47783602 -0.07195405  0.49057983 -0.14407504  0.29344983]
 [ 0.49479821 -0.07161752  0.62921871 -0.17403492  0.32949784]
 [ 0.05835146  0.69758038  0.42799569  0.05177176  0.4972364 ]
 [-0.16647417  0.35029984  0.2348926   0.25410317 -0.39000008]
 [-0.22434491  0.4068768   0.30410911  0.2709627  -0.48682213]
 [ 0.29452821  0.11537769  0.37068967  0.20755785  0.35727447]
 [ 0.29452821  0.11537769  0.37068967  0.20755785  0.35727447]
 [ 0.25935186  1.00748472  0.62053976  0.91669026  0.17459819]
 [-0.12526059 -0.01805368  0.27941847 -0.09627947  0.02667814]]"
99b079e5cffbbbdf6be6dfeb56d54748,What is a place that sells suntan lotion but not food or medicine?,mini mall,shop,grocery store,pharmacy,drugstore,1,"A lotion is a low-viscosity topical preparation intended for application to the skin. By contrast, creams and gels have higher viscosity, typically due to lower water","A'shop' is a retail store that specializes in selling goods related to clothing, jewelry, accessories, and other items typically found in a retail store. It is typically a smaller, more specialized store that offers a selection of items not available in larger stores.",1.0,0.6629795538556159,0.0,"[[ 0.03450693  0.33873639  0.01712788 -0.3358744 ]
 [ 0.11790793  0.27742238  0.05030136 -0.01683756]
 [-0.32353814  0.57889675  0.18576092 -0.24968954]
 [-0.35740996  0.72801468  0.21769514 -0.21935958]
 [ 0.19744754  1.44315772  0.36544324  0.3545236 ]
 [ 0.19744754  1.44315772  0.36544324  0.3545236 ]
 [-0.18932356 -0.01369847 -0.02384914 -0.05110643]
 [-0.18932356 -0.01369847 -0.02384914 -0.05110643]
 [-0.18932356 -0.01369847 -0.02384914 -0.05110643]
 [-0.06124849 -0.06350543 -0.13094614  0.10926287]
 [-0.06124849 -0.06350543 -0.13094614  0.10926287]
 [-0.44239631  0.17988629 -0.08795887  0.18826178]
 [-0.33674991  0.37778977  0.2490867   0.13814381]
 [-0.33674991  0.37778977  0.2490867   0.13814381]
 [-0.20783033 -0.47889689 -0.14892834 -0.14607751]
 [ 0.16659775  0.46849034  0.00771514  0.40933332]
 [ 0.11237111  0.52528083  0.36702679  0.50191039]
 [ 0.0605669   0.1577502  -0.1026429   0.2457168 ]]","[[ 0.03450693  0.33873639  0.01712788 -0.3358744 ]
 [ 0.11790793  0.27742238  0.05030136 -0.01683756]
 [-0.32353814  0.57889675  0.18576092 -0.24968954]
 [-0.35740996  0.72801468  0.21769514 -0.21935958]
 [ 0.19744754  1.44315772  0.36544324  0.3545236 ]
 [ 0.19744754  1.44315772  0.36544324  0.3545236 ]
 [-0.18932356 -0.01369847 -0.02384914 -0.05110643]
 [-0.18932356 -0.01369847 -0.02384914 -0.05110643]
 [-0.18932356 -0.01369847 -0.02384914 -0.05110643]
 [-0.06124849 -0.06350543 -0.13094614  0.10926287]
 [-0.06124849 -0.06350543 -0.13094614  0.10926287]
 [-0.44239631  0.17988629 -0.08795887  0.18826178]
 [-0.33674991  0.37778977  0.2490867   0.13814381]
 [-0.33674991  0.37778977  0.2490867   0.13814381]
 [-0.20783033 -0.47889689 -0.14892834 -0.14607751]
 [ 0.16659775  0.46849034  0.00771514  0.40933332]
 [ 0.11237111  0.52528083  0.36702679  0.50191039]
 [ 0.0605669   0.1577502  -0.1026429   0.2457168 ]]"
6996f65ecfbdf5c2195c4ec2601cb2fb,"I was driving a car and had a heart attack at 80 mph, what awaits me?",new car,wreak,getting somewhere,death,getting tired,3,Death is the only plausible option if you have a heart attack while driving fast.,"Since the heart attack occurred at 80 mph, it is likely that the person was in poor health prior to the attack. The choices of 'new car' and 'tired' are likely to be based on this poor health.",3.0,0.5880123415178832,0.0,"[[ 0.08460159]
 [ 0.08460159]
 [ 0.17498728]
 [ 0.17498728]
 [ 0.15524849]
 [ 0.33120441]
 [ 0.45552075]
 [ 0.45552075]
 [ 0.57034263]
 [ 0.57034263]
 [-0.07782731]
 [-0.07782731]
 [-0.07782731]
 [ 0.13951449]
 [ 0.35911316]
 [ 0.2930991 ]
 [ 0.00778861]
 [-0.15317548]
 [ 0.24310907]]","[[ 0.08460159]
 [ 0.08460159]
 [ 0.17498728]
 [ 0.17498728]
 [ 0.15524849]
 [ 0.33120441]
 [ 0.45552075]
 [ 0.45552075]
 [ 0.57034263]
 [ 0.57034263]
 [-0.07782731]
 [-0.07782731]
 [-0.07782731]
 [ 0.13951449]
 [ 0.35911316]
 [ 0.2930991 ]
 [ 0.00778861]
 [-0.15317548]
 [ 0.24310907]]"
